Name,URL
Степан Пушик,https://uk.wikipedia.org/wiki/%D0%9F%D1%83%D1%88%D0%B8%D0%BA_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Григорій Епік,https://uk.wikipedia.org/wiki/%D0%95%D0%BF%D1%96%D0%BA_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%96%D0%B9_%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Іван Лещенко,
Ґео Шкурупій,https://uk.wikipedia.org/wiki/%D2%90%D0%B5%D0%BE_%D0%A8%D0%BA%D1%83%D1%80%D1%83%D0%BF%D1%96%D0%B9
Віктор Терен,
Ярема Ткачук,
Олена Стусенко,
Юрій Єфремов,
Андрій Голуб,https://uk.wikipedia.org/wiki/%D0%93%D0%BE%D0%BB%D1%83%D0%B1_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9
Наталя Хобзей,
Гарій Бурганський,
Н. Іліщук,
Микола Дятленко,https://uk.wikipedia.org/wiki/%D0%94%D1%8F%D1%82%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Аркадій Плюто,
Богдан Логвиненко,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B3%D0%B2%D0%B8%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Аркадій Любченко,https://uk.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%90%D1%80%D0%BA%D0%B0%D0%B4%D1%96%D0%B9_%D0%9F%D0%B0%D0%BD%D0%B0%D1%81%D0%BE%D0%B2%D0%B8%D1%87
Петро Олещук,
Олександр Ільченко,https://uk.wikipedia.org/wiki/%D0%86%D0%BB%D1%8C%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%84%D0%BB%D0%B8%D1%81%D0%B5%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Н. Ткаченко-Ходкевич,
Іван Смолій,https://uk.wikipedia.org/wiki/%D0%A1%D0%BC%D0%BE%D0%BB%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD
Андрій Овчарук,
Мирон Федоришин,https://uk.wikipedia.org/wiki/%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D0%B8%D1%88%D0%B8%D0%BD_%D0%9C%D0%B8%D1%80%D0%BE%D0%BD_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Остап Дроздов,https://uk.wikipedia.org/wiki/%D0%94%D1%80%D0%BE%D0%B7%D0%B4%D0%BE%D0%B2_%D0%9E%D1%81%D1%82%D0%B0%D0%BF_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Віталій Зеленський,
Анна Вовченко,
Тетяна Пахомова,
Василь Іванина,
Леонід Ющенко,
Віра Меньок,
Володимир Кучмук,
Іван Глинський,https://uk.wikipedia.org/wiki/%D0%93%D0%BB%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD_%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D0%B8%D1%87
Микола Дуркевич,
Тимур Литовченко,https://uk.wikipedia.org/wiki/%D0%9B%D0%B8%D1%82%D0%BE%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%A2%D0%B8%D0%BC%D1%83%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
В'ячеслав Васильченко,https://uk.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%27%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Ярослав Яненко,
Остап Вишня,https://uk.wikipedia.org/wiki/%D0%9E%D1%81%D1%82%D0%B0%D0%BF_%D0%92%D0%B8%D1%88%D0%BD%D1%8F
Віталій Михалюк,
Юрій Тарнавський,https://uk.wikipedia.org/wiki/%D0%AE%D1%80%D1%96%D0%B9_%D0%A2%D0%B0%D1%80%D0%BD%D0%B0%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9
Роман Колісник,
Олексій Полторацький,
Марія Романівська,https://uk.wikipedia.org/wiki/%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0_%D0%9C%D0%B0%D1%80%D1%96%D1%8F_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D1%96%D0%B2%D0%BD%D0%B0
Дмитро Білоус,https://uk.wikipedia.org/wiki/%D0%91%D1%96%D0%BB%D0%BE%D1%83%D1%81_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Іван Білик,https://uk.wikipedia.org/wiki/%D0%91%D1%96%D0%BB%D0%B8%D0%BA_%D0%86%D0%B2%D0%B0%D0%BD
Михайло Голинський,https://uk.wikipedia.org/wiki/%D0%93%D0%BE%D0%BB%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%A2%D0%B5%D0%BE%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Микола Лазорський,https://uk.wikipedia.org/wiki/%D0%9B%D0%B0%D0%B7%D0%BE%D1%80%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9F%D0%B0%D0%BD%D0%B0%D1%81%D0%BE%D0%B2%D0%B8%D1%87
Дмитро Андрухів,
Леся Воронина,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D1%81%D1%8F_%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D0%B8%D0%BD%D0%B0
Василь Тибель,
Юрій Корецький,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%B5%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%AE%D1%80%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Владислав Теліпко,
Олекса Чинилук,
Ганна Цірат,
Михайло Кельман,
Олександр Мурашин,
Андрій Кондратюк,
Борис Боровець,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D1%80%D0%BE%D0%B2%D0%B5%D1%86%D1%8C_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%A2%D0%B8%D0%BC%D0%BE%D1%84%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Олена Оксенич,
Григорій Грабович,https://uk.wikipedia.org/wiki/%D0%93%D1%80%D0%B0%D0%B1%D0%BE%D0%B2%D0%B8%D1%87_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%96%D0%B9_%D0%AE%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Алла Рогашко,https://uk.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B3%D0%B0%D1%88%D0%BA%D0%BE_%D0%90%D0%BB%D0%BB%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D1%96%D0%B2%D0%BD%D0%B0
Любомир Український,
Світлана Сліпченко,
Віта Левицька,
Борис Юхно,
Анатолій Хлівний,
Сергій Сингаївський,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D0%B3%D0%B0%D1%97%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Костянтин Бібіков,
Олександр Гриценко,https://uk.wikipedia.org/wiki/%D0%93%D1%80%D0%B8%D1%86%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Дарія Сироїд,
Степан Рев’якін,
Михайло Андрусяк,https://uk.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%80%D1%83%D1%81%D1%8F%D0%BA_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Леонід Смілянський,https://uk.wikipedia.org/wiki/%D0%A1%D0%BC%D1%96%D0%BB%D1%8F%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Євген Онацький,https://uk.wikipedia.org/wiki/%D0%9E%D0%BD%D0%B0%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%84%D0%B2%D0%B3%D0%B5%D0%BD_%D0%94%D0%BE%D0%BC%D0%B5%D1%82%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Володимир Бойко,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B9%D0%BA%D0%BE_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Богдан Струмінський,
Роман Горак,https://uk.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%B0%D0%BA_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Микола Бажан,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D0%B6%D0%B0%D0%BD_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9F%D0%BB%D0%B0%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Юлія Булаховська,
Василь Вражливий,https://uk.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%92%D1%80%D0%B0%D0%B6%D0%BB%D0%B8%D0%B2%D0%B8%D0%B9
Володимир Пасіка,
Юрій Ячейкін,https://uk.wikipedia.org/wiki/%D0%AF%D1%87%D0%B5%D0%B9%D0%BA%D1%96%D0%BD_%D0%AE%D1%80%D1%96%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Ростислав Мельників,https://uk.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%D1%96%D0%B2_%D0%A0%D0%BE%D1%81%D1%82%D0%B8%D1%81%D0%BB%D0%B0%D0%B2_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Катерина Марущак-Зозуляк,
Ірина Фрідріх,
Дмитро Гломозда,
Юрій Калиниченко,
Ернест Маринін,
Іван Крип'якевич,https://uk.wikipedia.org/wiki/%D0%9A%D1%80%D0%B8%D0%BF%27%D1%8F%D0%BA%D0%B5%D0%B2%D0%B8%D1%87_%D0%86%D0%B2%D0%B0%D0%BD_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Дмитро Дорошенко,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D1%80%D0%BE%D1%88%D0%B5%D0%BD%D0%BA%D0%BE_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Дмитро Багалій,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D0%B3%D0%B0%D0%BB%D1%96%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Ніна Клименко,https://uk.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B8%D0%BC%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9D%D1%96%D0%BD%D0%B0_%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D1%96%D0%B2%D0%BD%D0%B0
Наталя Паняєва,
Ірина Маслікова,
Лариса Копань,
Михайло Бриних,https://uk.wikipedia.org/wiki/%D0%91%D1%80%D0%B8%D0%BD%D0%B8%D1%85_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Марися Нікітюк,https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D0%B8%D1%81%D1%8F_%D0%9D%D1%96%D0%BA%D1%96%D1%82%D1%8E%D0%BA
Тетяна Страшевська,
Олександр Мокровольський,https://uk.wikipedia.org/wiki/%D0%9C%D0%BE%D0%BA%D1%80%D0%BE%D0%B2%D0%BE%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Володимир Кузьменко,
Вероніка Черняхівська,https://uk.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D1%8F%D1%85%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0_%D0%92%D0%B5%D1%80%D0%BE%D0%BD%D1%96%D0%BA%D0%B0_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D1%96%D0%B2%D0%BD%D0%B0
Дмитро Крапивенко,https://uk.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D0%BF%D0%B8%D0%B2%D0%B5%D0%BD%D0%BA%D0%BE_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Уляна Джаман,
Таїсія Івченко,
Наталія Дрьоміна-Волок,
Лариса Комаха,
Юрій Лавріненко,https://uk.wikipedia.org/wiki/%D0%9B%D0%B0%D0%B2%D1%80%D1%96%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%AE%D1%80%D1%96%D0%B9_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D1%8F%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Сергій Лук’янчук,
Дмитро Бузько,https://uk.wikipedia.org/wiki/%D0%91%D1%83%D0%B7%D1%8C%D0%BA%D0%BE_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Ольга Сидор,
Катерина Квітницька-Рижова,
Іван Коваленко,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B2%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE_%D0%86%D0%B2%D0%B0%D0%BD_%D0%AE%D1%85%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87
Марта Госовська,
Віктор Мельник,https://uk.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA
Олександр Дем'янюк,
Герман Бауман,
Севір Нікіташенко,
Віктор Близнець,https://uk.wikipedia.org/wiki/%D0%91%D0%BB%D0%B8%D0%B7%D0%BD%D0%B5%D1%86%D1%8C_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Станіслав Павловський,
Наталія Рябова,
Богдан Рубчак,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD_%D0%A0%D1%83%D0%B1%D1%87%D0%B0%D0%BA
Євген Касяненко,
Юлія Павленко,
Роман Стаканов,
о. Ігор Цар,
Ярема Кравець,https://uk.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D0%B2%D0%B5%D1%86%D1%8C_%D0%AF%D1%80%D0%B5%D0%BC%D0%B0_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Христина Лукащук,https://uk.wikipedia.org/wiki/%D0%A5%D1%80%D0%B8%D1%81%D1%82%D0%B8%D0%BD%D0%B0_%D0%9B%D1%83%D0%BA%D0%B0%D1%89%D1%83%D0%BA
Олександр Муратов,https://uk.wikipedia.org/wiki/%D0%9C%D1%83%D1%80%D0%B0%D1%82%D0%BE%D0%B2_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%86%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
О. С. Стасишин,
Н. Я. Іванів,
Г. П. Ткачук,
та ін.,
