Name,URL
Анатоль Камінський,https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D1%96%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Аліна Болото,
Рауль Чілачава,https://uk.wikipedia.org/wiki/%D0%A7%D1%96%D0%BB%D0%B0%D1%87%D0%B0%D0%B2%D0%B0_%D0%A0%D0%B0%D1%83%D0%BB%D1%8C_%D0%A8%D0%B0%D0%BB%D0%B2%D0%BE%D0%B2%D0%B8%D1%87
Оксана Керч,https://uk.wikipedia.org/wiki/%D0%9E%D0%BA%D1%81%D0%B0%D0%BD%D0%B0_%D0%9A%D0%B5%D1%80%D1%87
Людмила Гончар,
Леся Романчук,https://uk.wikipedia.org/wiki/%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD%D1%87%D1%83%D0%BA_%D0%9B%D0%B5%D1%81%D1%8F_%D0%86%D0%B2%D0%B0%D0%BD%D1%96%D0%B2%D0%BD%D0%B0
Юліян Шпол (Михайло Яловий),
Владислав Носенко,https://uk.wikipedia.org/wiki/%D0%9D%D0%BE%D1%81%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D1%81%D0%BB%D0%B0%D0%B2_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Яків Прилипко,
Дмитро Олександренко,
Богдан Салик,
Євген Подорожній,
Андрій Головко,https://uk.wikipedia.org/wiki/%D0%93%D0%BE%D0%BB%D0%BE%D0%B2%D0%BA%D0%BE_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Олексій Огульчанський,
Олександр Поліщук,
Олекса Гай-Головко,
Алла Татаренко,https://uk.wikipedia.org/wiki/%D0%A2%D0%B0%D1%82%D0%B0%D1%80%D0%B5%D0%BD%D0%BA%D0%BE_%D0%90%D0%BB%D0%BB%D0%B0_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4%D1%96%D0%B2%D0%BD%D0%B0
Олена Павлова,https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B0_%D0%9E%D0%BB%D0%B5%D0%BD%D0%B0_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%97%D0%B2%D0%BD%D0%B0
Любов Відута,https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%B4%D1%83%D1%82%D0%B0_%D0%9B%D1%8E%D0%B1%D0%BE%D0%B2_%D0%99%D0%BE%D1%81%D0%B8%D1%84%D1%96%D0%B2%D0%BD%D0%B0
Василь Іванис,https://uk.wikipedia.org/wiki/%D0%86%D0%B2%D0%B0%D0%BD%D0%B8%D1%81_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Рома Попелюк,
Юрій Винничук,https://uk.wikipedia.org/wiki/%D0%92%D0%B8%D0%BD%D0%BD%D0%B8%D1%87%D1%83%D0%BA_%D0%AE%D1%80%D1%96%D0%B9_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Наталія Ясакова,
Максим Стріха,https://uk.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D1%96%D1%85%D0%B0_%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Віталій Корнєєв,
Володимир Грабовський,https://uk.wikipedia.org/wiki/%D0%93%D1%80%D0%B0%D0%B1%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Петро Таращук,https://uk.wikipedia.org/wiki/%D0%A2%D0%B0%D1%80%D0%B0%D1%89%D1%83%D0%BA_%D0%9F%D0%B5%D1%82%D1%80%D0%BE_%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B4%D0%BE%D0%B2%D0%B8%D1%87
Юлія Ілюха,
Світлана Задорожна,
Остап Тарнавський,https://uk.wikipedia.org/wiki/%D0%A2%D0%B0%D1%80%D0%BD%D0%B0%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D1%81%D1%82%D0%B0%D0%BF_%D0%94%D0%B0%D0%B2%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87
Марина Рибалко,
Марина Макущенко,
Людмила Старицька-Черняхівська,https://uk.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D1%80%D0%B8%D1%86%D1%8C%D0%BA%D0%B0-%D0%A7%D0%B5%D1%80%D0%BD%D1%8F%D1%85%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0_%D0%9B%D1%8E%D0%B4%D0%BC%D0%B8%D0%BB%D0%B0_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D1%96%D0%B2%D0%BD%D0%B0
Данило Шумук,https://uk.wikipedia.org/wiki/%D0%A8%D1%83%D0%BC%D1%83%D0%BA_%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE_%D0%9B%D0%B0%D0%B2%D1%80%D0%B5%D0%BD%D1%82%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Юрій Липа,https://uk.wikipedia.org/wiki/%D0%9B%D0%B8%D0%BF%D0%B0_%D0%AE%D1%80%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Сергій Легеза,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B3%D0%B5%D0%B7%D0%B0_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Наталія Колотілова,
Денис Русак,
Владислав Івченко,
Юрій Камаєв,https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D0%B0%D1%94%D0%B2_%D0%AE%D1%80%D1%96%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Пантелеймон Куліш,https://uk.wikipedia.org/wiki/%D0%9A%D1%83%D0%BB%D1%96%D1%88_%D0%9F%D0%B0%D0%BD%D1%82%D0%B5%D0%BB%D0%B5%D0%B9%D0%BC%D0%BE%D0%BD_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Олександр Дерманський,https://uk.wikipedia.org/wiki/%D0%A1%D0%B0%D1%88%D0%BA%D0%BE_%D0%94%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9
Ірина Верещінська,
Ольга Мак,https://uk.wikipedia.org/wiki/%D0%9E%D0%BB%D1%8C%D0%B3%D0%B0_%D0%9C%D0%B0%D0%BA
Михайло Павленко,
Володимир Сиротенко (Вербицький),
Софія Берлінець,
Володимир Куч,
Михайло Бриниха,
Микола Ремньов,
Марія Овруцька,
І. Свет,
Марко Вовчок,https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D0%BA%D0%BE_%D0%92%D0%BE%D0%B2%D1%87%D0%BE%D0%BA
Катерина Ломоносова,
Павло Бондаренко,
Степан Ковалів,
Орест Черній,
Олександр Мар’ямов,
Олександр Андрієвський,https://uk.wikipedia.org/wiki/%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D1%94%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9
Олег Фея,
Жанна Янковська,
Володимир Голобуцький,https://uk.wikipedia.org/wiki/%D0%93%D0%BE%D0%BB%D0%BE%D0%B1%D1%83%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Вадим Безусий,
В'ячеслав Артюх,
Маріанна Малина,
Віра Вовк,https://uk.wikipedia.org/wiki/%D0%92%D1%96%D1%80%D0%B0_%D0%92%D0%BE%D0%B2%D0%BA
Анатолій Кіндратенко,
Катерина Бочарникова,
Севір Нікіташенко,
Андрій Котовський,
Олена Дідовець,
В'ячеслав Карабан,
Ольга Богомолець,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D0%BE%D0%BC%D0%BE%D0%BB%D0%B5%D1%86%D1%8C_%D0%9E%D0%BB%D1%8C%D0%B3%D0%B0_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC%D1%96%D0%B2%D0%BD%D0%B0
Олесь Ільченко,https://uk.wikipedia.org/wiki/%D0%86%D0%BB%D1%8C%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D1%81%D1%8C_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Олекса Логвиненко,https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B3%D0%B2%D0%B8%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9_%D0%9F%D0%BE%D1%82%D0%B0%D0%BF%D0%BE%D0%B2%D0%B8%D1%87
Володимир Мусієнко,
Михайло Лукінюк,
Артемій Дейнека,
колективний,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D0%BD%D0%B8%D0%B9
Катерина Куклєва,
Дмитро Куп'як,
Ірина Сидоренко,
Іван Круглов,
Тарас Франко,https://uk.wikipedia.org/wiki/%D0%A4%D1%80%D0%B0%D0%BD%D0%BA%D0%BE_%D0%A2%D0%B0%D1%80%D0%B0%D1%81_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Михайло Драгоманов,https://uk.wikipedia.org/wiki/%D0%94%D1%80%D0%B0%D0%B3%D0%BE%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Марина Загребельна,
Олег Почепцов,
Оксана Епель,
Анна Роговченко,
Валерій Ананьєв,https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D0%BA%D1%83%D1%81_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Тамара Воронович,
Іван Сподаренко,
Іван Світличний,https://uk.wikipedia.org/wiki/%D0%A1%D0%B2%D1%96%D1%82%D0%BB%D0%B8%D1%87%D0%BD%D0%B8%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Галина Чернієнко,
Сергій Пономаренко,https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BD%D0%BE%D0%BC%D0%B0%D1%80%D0%B5%D0%BD%D0%BA%D0%BE_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9
Микола Зінчук,https://uk.wikipedia.org/wiki/%D0%97%D1%96%D0%BD%D1%87%D1%83%D0%BA_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9F%D0%B8%D0%BB%D0%B8%D0%BF%D0%BE%D0%B2%D0%B8%D1%87
Кіра Сухенко,
Нінель Тарасенко,
Галина Сиваченко,
Володимир Легкоступ,
Симон Петлюра,https://uk.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D0%BB%D1%8E%D1%80%D0%B0_%D0%A1%D0%B8%D0%BC%D0%BE%D0%BD_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Сергій Плахтинський,
Юрій Попсуєнко,
Світлана Орлова,
Василь Дацей,
Валеріан Молдован,
Андрій Запотоцький,
Тетяна Чернишова,
Степан Федорівський,
Андрій Бурячок,
Ярослав Стельмах,https://uk.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D0%BB%D1%8C%D0%BC%D0%B0%D1%85_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Олексій Попов,https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BF%D0%BE%D0%B2_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9
Оксана Пахльовська,https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D1%85%D0%BB%D1%8C%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B0_%D0%9E%D0%BA%D1%81%D0%B0%D0%BD%D0%B0_%D0%84%D0%B6%D0%B8-%D0%AF%D0%BD%D1%96%D0%B2%D0%BD%D0%B0
Оксана Думанська,
Ліда Палій,https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BB%D1%96%D0%B9_%D0%9B%D1%96%D0%B4%D0%B0
Леонід Махновець,https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%85%D0%BD%D0%BE%D0%B2%D0%B5%D1%86%D1%8C_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4_%D0%84%D1%84%D1%80%D0%B5%D0%BC%D0%BE%D0%B2%D0%B8%D1%87
Ігор Петренко,https://uk.wikipedia.org/wiki/%D0%86%D0%B3%D0%BE%D1%80_%D0%9F%D0%B5%D1%82%D1%80%D0%B5%D0%BD%D0%BA%D0%BE_(%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%BD%D1%8F)
Ігор Бречак,
Еллада Волкова,
Іван Соболь,
Богдан Чайковський,https://uk.wikipedia.org/wiki/%D0%A7%D0%B0%D0%B9%D0%BA%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD
Тарас Грищенко,
Ольга Купріян,https://uk.wikipedia.org/wiki/%D0%9A%D1%83%D0%BF%D1%80%D1%96%D1%8F%D0%BD_%D0%9E%D0%BB%D1%8C%D0%B3%D0%B0
Олена Сарафанова,
Олексій Кобець,https://uk.wikipedia.org/wiki/%D0%92%D0%B0%D1%80%D0%B0%D0%B2%D0%B2%D0%B0_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Олег Сайнецький,
Катерина Міхаліцина,
Сергій Яремчук,
Сергій Подоляка,
Руслан Горовий,https://uk.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D0%B9_%D0%A0%D1%83%D1%81%D0%BB%D0%B0%D0%BD_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Петро Моргаєнко,
Ольга Стрєльцова,
Андрій Буряк,
Ольга Михайлова,
Анатолій Давидов,https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D0%B2%D0%B8%D0%B4%D0%BE%D0%B2_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Тарас Шевченко,https://uk.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%A2%D0%B0%D1%80%D0%B0%D1%81_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Юрій Шкробинець,https://uk.wikipedia.org/wiki/%D0%A8%D0%BA%D1%80%D0%BE%D0%B1%D0%B8%D0%BD%D0%B5%D1%86%D1%8C_%D0%AE%D1%80%D1%96%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Юрій Горда,
Тарас Прохасько,https://uk.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D1%85%D0%B0%D1%81%D1%8C%D0%BA%D0%BE_%D0%A2%D0%B0%D1%80%D0%B0%D1%81_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Василь Карп'юк,https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%BF%27%D1%8E%D0%BA_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Сергій Квіт,https://uk.wikipedia.org/wiki/%D0%9A%D0%B2%D1%96%D1%82_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%9C%D0%B8%D1%80%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Михайль Семенко,https://uk.wikipedia.org/wiki/%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D1%8C_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D0%BA%D0%BE
Микола Довгуша,
Марія Габлевич,https://uk.wikipedia.org/wiki/%D0%93%D0%B0%D0%B1%D0%BB%D0%B5%D0%B2%D0%B8%D1%87_%D0%9C%D0%B0%D1%80%D1%96%D1%8F_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD%D1%96%D0%B2%D0%BD%D0%B0
Людмила Бутенко,
Анатолій Жаловський,
Олена Андреєва,
Олексій Антомонов,
Евгеній Лєзін,
Богдан Лепкий,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BF%D0%BA%D0%B8%D0%B9_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD_%D0%A1%D0%B8%D0%BB%D1%8C%D0%B2%D0%B5%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Лев Лепкий,https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BF%D0%BA%D0%B8%D0%B9_%D0%9B%D0%B5%D0%B2%D0%BA%D0%BE_%D0%A1%D0%B8%D0%BB%D1%8C%D0%B2%D0%B5%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Анна Окіс,
Максим Бондаренко,
Анна Коцюрба,
Андрій Валентинов,https://uk.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2
І. М. Овруцька,
Олег Криштопа,https://uk.wikipedia.org/wiki/%D0%9A%D1%80%D0%B8%D1%88%D1%82%D0%BE%D0%BF%D0%B0_%D0%9E%D0%BB%D0%B5%D0%B3
Наталія Кайда,
Наталя Конотопець,
Ігор Рубцов,
Яків Гальчевський-Войнаровський,
Оксана Хотинська-Нор,
Гавриїл Костельник,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%81%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA_%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D1%97%D0%BB_%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Юлія Андрійченко,
Посип Андерш,
Ганна Пашко,
Олег Кондратенко,
М. Сидоренко,
В. Мамонова,
Олена Суріц,
Костянтин Фліссак,
Володимир Гнатовський,
Василь Стефаник,https://uk.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D1%84%D0%B0%D0%BD%D0%B8%D0%BA_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Андрій Пехник,
Олег Шалата,
Є. Олександров,
Юрій Шовкопляс,https://uk.wikipedia.org/wiki/%D0%A8%D0%BE%D0%B2%D0%BA%D0%BE%D0%BF%D0%BB%D1%8F%D1%81_%D0%AE%D1%80%D1%96%D0%B9_%D0%AE%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Тетяна Коробова,
Сергій Карюк,
Олена Любкіна,
Дмитро Антонович,https://uk.wikipedia.org/wiki/%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Володимир Заєць,https://uk.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%97%D0%B0%D1%94%D1%86%D1%8C
Андрій Мельник,https://uk.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA
Ольга Лєнік,
Владислав Мазан,
Микола Дмитренко,https://uk.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Елла Паскевич,
Василь Кубів,
Іван Дорошенко,https://uk.wikipedia.org/wiki/%D0%86%D0%B2%D0%B0%D0%BD_%D0%94%D0%BE%D1%80%D0%BE%D1%88%D0%B5%D0%BD%D0%BA%D0%BE
Роман Трифонов,
Ольга Афанасьєва,
Олександр Богомолов,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D0%BE%D0%BC%D0%BE%D0%BB%D0%BE%D0%B2_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A2%D1%80%D0%BE%D1%85%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87
О. Ковальова,
Кость Панас,
Емануїл Райс,
Григорій Колесник,
А. В. Гайдаш,
Віктор Тимченко,
Володимир Єрмоленко,https://uk.wikipedia.org/wiki/%D0%84%D1%80%D0%BC%D0%BE%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Ярослав Костюченко,
Світлана Тараторіна,https://uk.wikipedia.org/wiki/%D0%A2%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D1%80%D1%96%D0%BD%D0%B0_%D0%A1%D0%B2%D1%96%D1%82%D0%BB%D0%B0%D0%BD%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D1%96%D0%B2%D0%BD%D0%B0
Роман Задеснянський,
Олена Мазепова,
Наталя Околітенко,
Михайло Нечитайло-Андрієнко,
Микола Фесенко,https://uk.wikipedia.org/wiki/%D0%A4%D0%B5%D1%81%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
